ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotalLabel,YearTotal,TrafficCountTotal
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,8,5,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,545
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,9,57,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,545
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,10,100,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,545
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,11,60,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,545
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,12,15,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2024,545
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,1,2,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,2,13,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,3,68,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,4,52,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,5,101,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,6,19,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,7,5,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,8,18,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,9,86,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,10,105,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,11,6,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,12,6,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2025,478
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,1,756,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,2,"1,056",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,3,"4,170",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,4,"7,489",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,5,"7,369",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,6,"4,986",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,7,"7,395",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,8,"4,237",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,9,"5,300",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,10,"4,734",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,11,"1,444",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,12,822,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2000,"49,758"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,1,550,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,2,880,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,3,"4,566",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,4,"5,775",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,5,"7,411",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,6,"4,127",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,7,"3,826",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,8,"3,782",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,9,"5,071",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,10,"4,742",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,11,"2,450",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,12,667,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2001,"43,847"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,1,642,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,2,879,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,3,"4,102",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,4,"5,284",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,5,"8,322",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,6,"5,212",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,7,"3,708",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,8,"3,986",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,9,"5,354",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,10,"5,491",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,11,"1,749",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,12,757,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2002,"45,486"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,1,639,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,2,696,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,3,"5,366",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,4,"6,198",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,5,"7,013",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,6,"3,913",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,7,"3,244",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,8,"2,021",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,9,"5,421",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,10,"5,085",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,11,"4,061",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,12,676,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2003,"44,333"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,1,501,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,2,710,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,3,"3,825",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,4,"5,601",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,5,"9,262",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,6,"3,963",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,7,"3,145",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,8,"2,308",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,9,"6,632",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,10,"5,504",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,11,"1,271",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,12,634,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2004,"43,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,1,547,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,2,970,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,3,"3,101",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,4,"5,343",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,5,"6,396",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,6,"4,177",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,7,"7,301",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,8,"2,380",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,9,"7,241",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,10,"6,035",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,11,"1,362",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,12,600,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2005,"45,453"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,1,493,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,2,610,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,3,"3,500",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,4,"5,343",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,5,"6,272",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,6,"3,333",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,7,"5,040",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,8,"2,321",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,9,"7,421",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,10,"4,496",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,11,"1,646",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,12,550,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2006,"41,025"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,1,469,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,2,807,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,3,"3,103",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,4,"5,598",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,5,"6,719",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,6,"4,020",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,7,"2,565",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,8,"2,452",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,9,"8,219",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,10,"4,370",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,11,"1,755",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,12,449,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2007,"40,526"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,1,400,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,"41,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,2,572,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,"41,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,3,"3,890",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,"41,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,4,"6,659",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,"41,356"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,5,"6,801",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2008,"41,356"
