ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,10,"172,354","68,403","684,734","68,403","6,584",138,"1,822","2,488","1,758",0,18,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,11,"147,838","70,475","413,533","70,475","3,122",0,785,"1,069",994,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,12,"65,092","50,894","235,917","50,894","2,108",0,222,547,253,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,1,"81,212","60,737","263,485","60,737","1,788",0,311,546,293,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,2,"68,228","44,095","285,659","44,095","1,805",0,467,897,661,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,3,"105,061","73,512","411,691","73,512","2,985",7,859,"1,098","1,170",0,8,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,4,"128,660","80,948","596,926","80,948","4,233",12,"1,733","2,565","1,713",0,15,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,5,"282,322","120,784","893,461","120,784","6,179",149,"4,234","3,590","3,465",0,21,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,6,"316,535","89,169","1,582,907","89,169","10,662",374,"12,303","6,609","5,539",0,148,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,7,"514,487","112,636","3,292,866","112,636","13,714","1,380","28,997","16,843","13,774",0,146,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,8,"724,884","43,570","3,475,882","43,570","13,960","2,123","32,561","15,389","19,851",0,196,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,9,"380,517","97,879","2,021,059","97,879","10,455",758,"16,272","9,438","8,612",0,100,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,10,"194,130","69,322","950,779","69,322","4,925",45,"2,596","2,128","1,316",0,16,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,11,"91,620","66,436","325,734","66,436","1,671",0,648,813,542,0,8,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2011,12,"78,846","56,960","255,091","56,960","1,598",0,268,425,226,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2011,"2,966,502","916,048","14,355,540","334,833","73,975","4,848","101,249","60,341","57,162",0,660
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,1,"65,178","44,120","216,570","44,120","1,531",0,230,388,230,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,2,"79,292","51,304","291,301","51,304","2,294",0,522,731,512,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,3,"96,768","65,548","361,352","65,548","2,349",11,649,926,894,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,4,"114,970","72,241","552,873","72,241","4,561",25,"1,175","2,110","1,956",0,12,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,5,"287,399","92,239","1,081,292","92,239","7,172",158,"4,192","3,845","3,656",0,17,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,6,"261,427","64,613","1,212,021","64,613","9,752",522,"6,390","4,836","4,978",0,76,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,7,"527,598","100,631","3,094,779","100,631","14,527","2,486","24,602","13,893","13,822",0,166,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,8,"639,436","33,624","3,314,506","33,624","12,743",668,"31,062","14,858","18,792",0,335,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,9,"417,768","96,476","2,087,559","96,476","8,954",758,"18,440","9,138","8,547",0,24,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,10,"165,809","73,790","608,414","73,790","5,892",103,"2,791","2,796","1,541",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,11,"83,363","55,938","318,473","55,938","1,504",0,551,"1,047",650,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2012,12,"85,900","56,984","292,572","56,984","1,221",0,272,703,198,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2012,"2,824,908","807,508","13,431,712","307,341","72,500","4,731","90,876","55,271","55,776",0,634
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,1,"77,162","55,094","242,315","55,094","1,282",0,294,496,199,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,2,"81,808","56,259","299,626","56,259","1,770",0,466,817,488,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,3,"119,954","68,333","426,211","68,333",215,0,"1,129","1,232","1,232",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,4,"124,456","90,188","531,350","90,188","4,255",12,"1,898","1,579","1,450",0,12,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,5,"274,629","84,098","1,083,825","84,098","6,122",179,"4,617","3,172","4,252",0,37,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,6,"388,581","102,077","1,610,971","102,077","11,583",136,"10,574","5,307","6,142",0,42,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,7,"460,971","113,558","2,964,639","113,558","14,601",512,"28,500","13,713","14,185",0,182,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,8,"855,663","43,138","3,739,673","43,138","15,610",439,"44,747","17,525","17,606",0,227,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,9,"373,850","96,476","1,796,213","96,476","11,282",758,"15,622","5,925","7,547",0,40,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,10,"134,726","76,782","366,008","76,782",614,0,"1,159","1,419",621,0,12,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,11,"89,154","72,768","324,009","72,768","2,975",0,730,"1,021",466,0,8,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2013,12,"104,386","54,455","352,756","54,455","3,143",0,279,450,181,0,26,Olympic NP,OLYM,National Park,Pacific West ,WA,2013,"3,085,340","913,226","13,737,596","335,156","73,452","2,036","110,015","52,656","54,369",0,588
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,1,"80,424","57,981","241,225","57,981","1,977",0,367,534,255,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,2,"77,894","63,281","225,438","63,281","1,852",0,369,706,199,0,10,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,3,"106,803","64,907","438,987","64,907","3,370",0,"1,404","1,415",640,0,20,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,4,"163,050","82,221","657,130","82,221","4,206",14,"3,502","2,906","1,439",0,32,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,5,"282,962","88,235","1,234,584","88,235","9,495",179,"7,502","4,388","4,615",0,168,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,6,"396,184","103,440","1,953,705","103,440","14,330",569,"17,393","8,261","8,476",0,90,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,7,"585,884","122,449","3,425,903","122,449","15,710","2,746","38,658","15,202","20,852",0,212,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,8,"860,611","46,336","3,822,354","46,336","17,480",263,"45,948","18,539","21,252",0,282,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,9,"394,495","85,678","2,028,629","85,678","13,591",604,"21,548","9,833","10,851",0,172,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,10,"146,288","69,639","500,249","69,639","5,119",0,"2,066","3,338",461,0,12,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,11,"75,692","43,741","315,891","43,741","3,075",0,878,"1,170",300,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2014,12,"73,585","39,583","286,263","39,583","3,688",0,477,645,391,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2014,"3,243,872","867,491","15,130,358","326,982","93,893","4,375","140,112","66,937","69,731",0,"1,000"
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,1,"79,877","57,378","252,110","57,378","1,683",0,522,833,254,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,2,"102,766","64,766","385,587","64,766","2,137",0,"1,686","1,432",726,0,30,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,3,"110,453","60,113","475,475","60,113","3,290",0,"2,062","1,313","1,153",0,39,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,4,"163,263","91,273","672,636","91,273","6,127",466,"2,589","2,270","1,732",0,20,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,5,"280,726","54,792","1,194,683","54,792","6,271",568,"9,877","6,989","4,743",0,87,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,6,"550,337","135,044","2,530,472","135,044","11,507",502,"19,150","12,404","12,606",0,87,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,7,"568,820","100,623","3,309,873","100,623","14,533","2,203","30,966","14,353","21,705",0,78,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,8,"702,159","33,950","3,583,370","33,950","14,660","2,719","33,891","13,517","23,514",0,62,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,9,"391,825","64,886","1,978,843","64,886","12,808","1,305","16,411","7,303","18,981",0,59,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,10,"139,783","48,920","691,583","48,920","4,928",377,"4,630","4,079","2,381",0,31,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,11,"104,817","66,991","277,914","66,991","3,229",0,551,604,591,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2015,12,"68,935","40,638","262,020","40,638","4,189",0,244,419,201,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2015,"3,263,761","819,374","15,614,566","321,206","85,362","8,140","122,579","65,516","88,587",0,497
Olympic NP,OLYM,National Park,Pacific West ,WA,2016,1,"97,571","41,832","300,029","41,832","1,571",0,645,612,125,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2016,"3,390,221","800,263","16,657,226","314,781","85,450","11,180","134,871","64,582","100,347",0,288
Olympic NP,OLYM,National Park,Pacific West ,WA,2016,2,"103,509","59,799","350,985","59,799","2,644",0,"1,127",615,464,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2016,"3,390,221","800,263","16,657,226","314,781","85,450","11,180","134,871","64,582","100,347",0,288
Olympic NP,OLYM,National Park,Pacific West ,WA,2016,3,"126,255","63,141","480,782","63,141","3,991",47,"1,837","1,012",924,0,8,Olympic NP,OLYM,National Park,Pacific West ,WA,2016,"3,390,221","800,263","16,657,226","314,781","85,450","11,180","134,871","64,582","100,347",0,288
Olympic NP,OLYM,National Park,Pacific West ,WA,2016,4,"171,641","82,396","691,073","82,396","6,561",539,"4,077","2,221","1,898",0,54,Olympic NP,OLYM,National Park,Pacific West ,WA,2016,"3,390,221","800,263","16,657,226","314,781","85,450","11,180","134,871","64,582","100,347",0,288
