unitcode,Year,Month,temp_mean,temp_max,temp_min,rain,snow,cloud_cover
SHEN,2022,10,48.15,68.49,28.98,2.58,0.0,47.75
SHEN,2022,11,42.0,67.77,19.08,3.28,0.0,45.47
SHEN,2022,12,30.73,55.89,-6.75,3.74,2.67,55.2
SHEN,2023,1,35.38,58.77,15.66,1.77,0.96,64.86
SHEN,2023,2,38.36,67.77,6.48,2.31,3.78,71.96
SHEN,2023,3,38.84,70.74,13.32,2.16,1.68,57.66
SHEN,2023,4,52.29,79.38,27.81,3.41,0.0,56.33
SHEN,2023,5,55.18,77.67,35.37,2.07,0.06,64.5
SHEN,2023,6,62.38,81.45,45.54,3.91,0.0,52.25
SHEN,2023,7,72.07,92.16,59.31,2.9,0.0,48.14
SHEN,2023,8,69.12,88.83,52.92,1.31,0.0,54.78
SHEN,2023,9,62.7,90.09,44.73,3.52,0.0,47.49
SHEN,2023,10,53.35,75.24,33.57,0.94,0.0,42.15
SHEN,2023,11,40.12,70.29,15.03,2.4,0.0,43.27
SHEN,2023,12,36.43,60.03,13.86,4.22,4.05,58.39
SHEN,2024,1,29.41,61.2,-2.16,4.75,7.33,65.07
SHEN,2024,2,35.52,59.13,14.58,1.69,2.98,52.55
SHEN,2024,3,42.36,66.42,19.44,3.62,0.11,58.06
SHEN,2024,4,50.96,78.93,25.92,2.09,0.06,63.41
SHEN,2024,5,59.75,79.65,40.5,3.93,0.0,62.57
SHEN,2024,6,68.53,88.92,49.68,1.67,0.0,47.94
SHEN,2024,7,71.17,89.82,50.76,2.21,0.0,54.29
SHEN,2024,8,68.58,87.12,46.35,5.77,0.0,43.55
SHEN,2024,9,61.1,76.14,44.82,7.89,0.0,60.92
SHEN,2024,10,53.06,72.54,30.96,0.87,0.0,25.26
SHEN,2024,11,43.91,70.83,20.52,1.31,1.46,62.14
SHEN,2024,12,31.96,56.7,11.61,2.44,1.07,61.42
SHEN,2025,1,20.82,44.64,-7.38,0.94,10.94,54.15
SHEN,2025,2,29.7,55.26,7.47,2.53,7.14,63.08
SHEN,2025,3,43.7,73.8,12.78,2.09,0.11,51.43
SHEN,2025,4,52.86,81.18,23.67,2.02,0.0,69.64
SHEN,2025,5,57.01,80.37,39.24,8.67,0.0,69.65
SHEN,2025,6,68.84,93.51,40.59,4.91,0.0,55.08
SHEN,2025,7,71.74,85.86,59.49,4.93,0.0,50.67
SHEN,2025,8,64.38,85.68,46.71,1.12,0.0,50.04
SHEN,2025,9,61.65,76.77,46.8,2.52,0.0,53.54
SHEN,2025,10,49.69,73.53,31.05,2.3,0.0,45.36
SHEN,2025,11,41.06,65.52,16.92,0.94,0.03,53.05
SHEN,2025,12,29.55,56.52,3.51,1.04,4.11,68.04
THRO,2006,1,30.44,52.01,14.12,0.07,1.38,60.14
THRO,2006,2,23.0,56.33,-17.29,0.02,2.54,57.13
THRO,2006,3,30.3,56.78,11.96,0.44,6.17,62.08
THRO,2006,4,47.26,75.23,22.85,2.43,12.54,57.07
THRO,2006,5,56.34,85.31,28.61,0.81,0.0,52.68
THRO,2006,6,67.04,96.92,49.22,1.17,0.0,43.18
THRO,2006,7,77.38,99.17,56.06,0.59,0.0,27.87
THRO,2006,8,72.53,93.86,52.64,0.57,0.0,33.0
THRO,2006,9,58.21,89.45,34.64,2.55,1.05,45.6
THRO,2006,10,40.61,76.13,14.93,0.75,4.08,56.07
THRO,2006,11,31.83,66.86,-4.15,0.13,1.65,54.24
THRO,2006,12,26.23,46.61,-1.36,0.06,1.9,55.43
THRO,2007,1,22.28,52.37,-7.03,0.02,2.09,49.47
THRO,2007,2,15.34,45.44,-25.93,0.05,6.83,71.96
THRO,2007,3,37.81,72.62,7.28,1.0,3.06,62.78
THRO,2007,4,40.39,77.57,2.06,0.71,6.75,54.6
THRO,2007,5,56.05,83.69,36.62,5.13,0.0,60.78
THRO,2007,6,65.96,92.51,45.17,2.7,0.0,47.19
THRO,2007,7,77.42,103.04,51.83,0.69,0.0,34.22
THRO,2007,8,70.24,94.22,48.59,1.62,0.0,35.53
THRO,2007,9,60.61,92.15,34.01,0.71,0.0,40.84
THRO,2007,10,47.88,78.11,29.42,0.67,0.0,49.03
THRO,2007,11,33.53,63.98,6.74,0.23,0.47,59.78
THRO,2007,12,21.8,46.88,3.05,0.05,1.16,48.7
THRO,2008,1,17.72,47.42,-18.1,0.04,2.29,55.47
THRO,2008,2,19.37,47.51,-12.7,0.05,2.23,59.72
THRO,2008,3,31.77,60.83,3.86,0.11,1.63,58.92
THRO,2008,4,41.84,75.77,20.15,0.38,1.46,53.2
THRO,2008,5,53.14,82.16,28.43,1.98,0.52,68.57
THRO,2008,6,60.84,88.1,42.92,3.05,0.0,48.86
THRO,2008,7,72.19,92.6,52.37,1.92,0.0,33.31
THRO,2008,8,71.51,97.55,47.42,1.61,0.0,29.64
THRO,2008,9,58.65,86.75,39.32,1.04,0.0,41.02
THRO,2008,10,45.98,74.42,20.78,1.06,5.46,40.59
THRO,2008,11,32.56,67.49,9.62,0.58,4.99,62.46
THRO,2008,12,9.04,44.54,-29.17,0.07,10.2,68.4
THRO,2009,1,11.17,37.52,-32.68,0.07,4.0,61.76
THRO,2009,2,14.57,40.49,-8.92,0.05,7.61,64.12
THRO,2009,3,24.29,67.67,-21.16,0.17,6.56,60.58
THRO,2009,4,40.7,75.68,10.07,1.72,0.99,64.35
THRO,2009,5,54.05,79.1,27.8,1.49,0.36,49.69
THRO,2009,6,61.52,90.62,35.09,1.96,1.79,47.08
THRO,2009,7,66.29,91.07,46.34,4.91,0.0,43.75
THRO,2009,8,67.09,95.3,47.6,0.88,0.0,43.62
THRO,2009,9,65.39,90.44,42.29,1.4,0.0,33.36
THRO,2009,10,37.95,67.67,17.54,1.46,1.02,78.85
THRO,2009,11,37.06,69.11,20.78,0.07,0.08,34.2
THRO,2009,12,9.94,40.49,-24.4,0.0,12.26,77.07
THRO,2010,1,12.81,36.71,-27.91,0.0,6.31,65.39
THRO,2010,2,13.07,30.32,-13.06,0.0,3.69,81.93
THRO,2010,3,32.18,68.3,8.09,0.09,4.88,73.16
THRO,2010,4,45.54,71.27,26.36,1.54,0.0,58.63
THRO,2010,5,51.55,84.5,25.55,3.83,2.81,62.69
THRO,2010,6,63.55,91.88,45.8,2.28,0.0,56.05
THRO,2010,7,70.7,95.39,52.37,1.98,0.0,34.26
THRO,2010,8,70.66,93.5,52.28,2.41,0.0,31.24
THRO,2010,9,56.4,83.33,31.94,2.63,0.44,48.84
THRO,2010,10,49.47,80.45,13.49,0.79,4.55,43.47
THRO,2010,11,27.84,66.32,-10.9,0.24,7.11,64.95
THRO,2010,12,12.17,34.55,-14.05,0.07,8.49,73.12
THRO,2011,1,9.93,34.28,-18.46,0.03,11.35,77.55
THRO,2011,2,10.89,41.66,-23.41,0.04,6.09,61.74
THRO,2011,3,20.57,40.58,-9.19,0.39,8.02,76.95
THRO,2011,4,38.27,64.61,11.15,1.61,17.86,68.73
THRO,2011,5,48.57,64.52,16.01,6.29,0.0,74.89
THRO,2011,6,61.41,92.51,37.61,5.15,0.0,56.82
THRO,2011,7,72.82,93.77,52.82,1.2,0.0,31.07
THRO,2011,8,70.73,92.6,51.47,4.58,0.0,34.47
THRO,2011,9,61.1,85.85,38.42,0.72,0.0,31.27
THRO,2011,10,50.14,90.26,27.98,0.82,0.0,45.85
THRO,2011,11,32.49,55.34,9.8,0.05,2.78,50.31
THRO,2011,12,26.72,48.59,-5.32,0.25,2.48,47.09
THRO,2012,1,25.43,56.06,-8.92,0.18,1.9,54.91
THRO,2012,2,23.19,48.23,-7.48,0.06,5.13,51.64
THRO,2012,3,43.77,73.34,12.68,0.06,1.6,50.73
THRO,2012,4,48.06,84.59,23.21,1.94,0.36,56.21
THRO,2012,5,54.9,83.78,35.81,2.54,0.0,51.82
THRO,2012,6,66.59,94.22,46.97,2.2,0.0,41.48
THRO,2012,7,76.64,98.09,54.8,1.64,0.0,34.66
THRO,2012,8,70.87,98.81,48.14,0.88,0.0,33.09
THRO,2012,9,62.5,93.32,37.79,0.13,0.0,30.94
THRO,2012,10,42.22,71.45,22.22,1.93,0.52,61.07
THRO,2012,11,30.2,61.55,3.14,0.33,4.52,62.85
THRO,2012,12,20.41,50.66,-7.03,0.01,3.69,68.99
THRO,2013,1,16.13,38.24,-20.53,0.02,4.08,68.88
THRO,2013,2,25.65,47.51,-3.97,0.03,2.81,69.86
THRO,2013,3,25.16,61.28,3.68,0.37,7.58,64.37
THRO,2013,4,33.19,72.71,9.26,0.21,12.57,68.37
THRO,2013,5,53.8,85.13,23.93,6.06,0.0,58.64
THRO,2013,6,62.58,81.08,41.3,2.94,0.0,44.44
THRO,2013,7,69.41,93.95,47.33,1.92,0.0,35.08
THRO,2013,8,71.31,95.66,50.66,1.54,0.0,38.79
THRO,2013,9,63.35,91.16,39.95,3.11,0.0,48.3
THRO,2013,10,42.0,73.7,22.4,2.29,1.68,66.51
THRO,2013,11,28.14,51.56,-5.95,0.14,3.0,46.3
THRO,2013,12,8.52,43.19,-25.66,0.13,7.3,70.69
THRO,2014,1,16.43,49.4,-23.95,0.13,2.62,60.57
THRO,2014,2,13.28,47.6,-8.92,0.13,2.09,54.84
THRO,2014,3,27.46,63.44,-19.72,0.33,5.98,70.53
THRO,2014,4,38.55,67.22,-5.68,0.59,8.63,59.51
THRO,2014,5,53.51,83.06,27.35,1.9,0.33,61.48
THRO,2014,6,61.3,79.82,40.58,3.31,0.0,59.18
THRO,2014,7,69.88,91.79,49.49,0.56,0.0,29.39
THRO,2014,8,67.34,88.82,44.99,5.8,0.0,55.68
THRO,2014,9,58.03,89.63,30.95,2.68,0.0,38.28
THRO,2014,10,48.01,74.06,27.89,0.32,0.0,43.68
THRO,2014,11,21.56,56.33,-16.48,0.09,5.9,63.36
THRO,2014,12,22.72,51.29,-12.97,0.08,2.65,58.21
THRO,2015,1,19.89,56.96,-19.45,0.22,4.38,56.53
THRO,2015,2,19.61,55.7,-8.65,0.31,3.22,60.24
THRO,2015,3,37.71,75.41,-4.42,0.54,3.25,58.58
THRO,2015,4,44.81,72.53,23.21,0.78,0.96,50.15
THRO,2015,5,52.19,75.23,29.15,1.8,0.52,66.44
THRO,2015,6,65.71,90.17,47.69,4.17,0.0,51.11
THRO,2015,7,71.73,93.68,53.0,1.09,0.0,35.23
THRO,2015,8,71.19,97.19,45.53,2.02,0.0,36.92
THRO,2015,9,63.9,93.95,45.35,1.18,0.0,35.05
THRO,2015,10,49.72,82.07,22.58,2.05,0.03,51.69
THRO,2015,11,33.38,60.47,8.99,0.28,0.63,45.29
THRO,2015,12,25.33,57.05,0.71,0.0,2.98,62.12
THRO,2016,1,20.99,48.59,-13.42,0.07,2.43,61.8
THRO,2016,2,31.26,60.83,12.59,0.23,3.33,66.18
THRO,2016,3,38.1,66.59,14.39,0.31,1.19,62.83
THRO,2016,4,44.3,74.69,19.79,1.61,5.46,61.95
THRO,2016,5,57.18,84.68,32.75,1.56,0.0,47.12
THRO,2016,6,69.24,95.03,46.16,0.75,0.0,33.84
THRO,2016,7,71.89,95.57,53.36,3.0,0.0,40.55
THRO,2016,8,71.26,93.86,51.11,0.76,0.0,32.36
THRO,2016,9,59.8,88.64,37.43,3.44,0.0,52.47
THRO,2016,10,47.39,75.68,24.38,0.75,1.52,61.58
THRO,2016,11,40.33,69.11,20.24,0.0,6.83,51.12
THRO,2016,12,9.82,37.16,-26.02,0.04,10.44,61.42
THRO,2017,1,11.86,39.56,-22.72,0.0,3.72,56.03
THRO,2017,2,23.71,58.82,-17.41,0.12,3.14,59.68
THRO,2017,3,33.94,63.32,-0.13,0.64,4.05,69.2
THRO,2017,4,44.84,74.21,24.8,0.8,0.19,65.02
THRO,2017,5,57.54,86.54,35.96,1.22,0.0,44.07
THRO,2017,6,67.04,91.85,47.66,1.12,0.0,46.96
THRO,2017,7,77.53,100.67,57.11,0.86,0.0,31.05
THRO,2017,8,67.76,90.95,48.56,2.41,0.0,39.58
THRO,2017,9,59.5,91.58,35.6,2.26,0.0,39.93
THRO,2017,10,45.71,76.37,18.14,0.59,0.58,41.77
THRO,2017,11,31.1,60.98,6.62,0.24,2.48,55.28
THRO,2017,12,20.08,48.29,-31.0,0.02,5.93,63.07
THRO,2018,1,17.28,48.74,-31.27,0.02,2.62,52.35
THRO,2018,2,8.01,38.3,-18.13,0.0,4.6,50.5
THRO,2018,3,27.48,52.16,-6.34,0.18,10.75,60.92
THRO,2018,4,36.54,76.37,3.02,0.4,5.1,54.78
THRO,2018,5,60.04,88.61,37.22,1.85,0.06,53.72
THRO,2018,6,66.1,86.63,45.77,3.52,0.0,55.96
THRO,2018,7,70.88,93.83,51.35,1.26,0.0,31.32
THRO,2018,8,70.35,101.12,44.78,1.2,0.0,37.04
THRO,2018,9,56.6,86.9,28.94,1.33,0.33,50.87
THRO,2018,10,42.05,66.83,22.1,0.65,0.83,51.4
THRO,2018,11,28.73,51.44,3.38,0.4,5.87,66.21
THRO,2018,12,26.3,50.36,-8.23,0.11,4.57,57.07
THRO,2019,1,21.43,47.03,-13.63,0.2,5.15,62.12
THRO,2019,2,-0.08,51.89,-34.78,0.01,5.87,74.33
THRO,2019,3,23.51,62.78,-19.3,0.03,0.96,47.65
THRO,2019,4,43.21,74.75,23.36,1.11,3.09,71.09
THRO,2019,5,49.81,80.69,27.95,1.92,3.14,67.9
THRO,2019,6,65.34,88.07,42.35,1.55,0.0,43.31
THRO,2019,7,70.71,90.68,51.89,2.73,0.0,44.26
THRO,2019,8,67.79,91.94,45.68,2.19,0.0,41.97
THRO,2019,9,59.1,87.71,35.96,5.89,0.0,53.03
THRO,2019,10,38.35,71.6,13.28,0.5,4.49,57.23
THRO,2019,11,29.77,51.71,0.14,0.17,4.71,63.83
THRO,2019,12,25.34,49.55,-0.94,0.01,2.89,57.72
THRO,2020,1,21.67,47.66,-9.76,0.12,4.27,56.45
THRO,2020,2,26.15,57.74,-4.9,0.02,4.05,51.98
THRO,2020,3,33.13,65.12,5.99,0.07,2.87,48.72
THRO,2020,4,39.58,79.79,10.04,0.13,1.65,54.79
THRO,2020,5,54.87,84.56,27.41,1.08,0.19,56.22
THRO,2020,6,67.59,92.21,46.22,1.18,0.0,50.61
THRO,2020,7,71.32,90.5,52.43,2.06,0.0,29.64
THRO,2020,8,72.64,94.01,47.57,0.95,0.0,27.39
THRO,2020,9,59.78,87.08,31.28,0.64,0.0,39.47
THRO,2020,10,40.25,77.27,7.88,0.4,3.25,49.29
THRO,2020,11,34.85,69.89,13.64,0.11,1.35,41.71
THRO,2020,12,28.32,55.13,4.37,0.02,0.72,47.67
THRO,2021,1,26.9,50.63,3.29,0.01,1.93,59.65
THRO,2021,2,13.04,55.4,-18.85,0.15,1.24,51.55
THRO,2021,3,37.65,64.76,14.81,0.11,1.02,47.49
THRO,2021,4,43.21,84.29,21.83,0.41,2.15,56.98
THRO,2021,5,53.58,82.04,29.39,3.27,2.34,51.85
THRO,2021,6,71.43,95.18,47.03,0.39,0.0,31.26
THRO,2021,7,78.76,102.11,58.46,0.62,0.0,34.01
THRO,2021,8,71.58,101.93,46.76,1.44,0.0,38.8
THRO,2021,9,65.17,96.53,40.46,0.37,0.0,36.64
THRO,2021,10,48.46,87.26,25.7,2.03,6.72,46.98
THRO,2021,11,35.57,61.34,10.67,0.23,0.69,64.24
THRO,2021,12,19.09,62.6,-18.22,0.15,5.13,71.23
THRO,2022,1,19.8,46.04,-25.06,0.14,2.65,69.24
THRO,2022,2,19.92,53.33,-18.04,0.04,4.13,66.95
THRO,2022,3,31.66,61.7,-4.99,0.08,2.26,64.8
THRO,2022,4,32.02,61.61,2.39,0.85,34.89,70.07
THRO,2022,5,51.85,75.83,28.49,4.82,0.66,60.98
THRO,2022,6,63.4,91.31,39.29,2.3,0.0,57.19
THRO,2022,7,72.08,95.63,51.26,2.85,0.0,33.6
THRO,2022,8,72.73,96.08,55.31,0.6,0.0,41.05
THRO,2022,9,63.3,97.97,41.45,0.62,0.0,41.35
THRO,2022,10,47.35,70.79,26.51,0.89,3.91,53.8
THRO,2022,11,22.65,68.63,-8.86,0.07,6.56,69.29
THRO,2022,12,10.01,40.91,-25.6,0.07,13.48,70.33
THRO,2023,1,18.72,39.11,-16.06,0.06,2.78,72.32
THRO,2023,2,19.96,45.23,-27.58,0.0,5.43,54.79
THRO,2023,3,17.28,38.39,-11.56,0.0,8.24,75.72
THRO,2023,4,38.38,80.06,7.79,0.43,2.31,63.65
THRO,2023,5,60.46,84.74,30.11,2.42,0.0,48.59
THRO,2023,6,68.95,88.97,50.36,1.57,0.0,56.67
THRO,2023,7,71.08,97.43,45.59,1.85,0.0,32.22
THRO,2023,8,70.39,93.83,51.35,2.56,0.0,41.91
THRO,2023,9,62.87,93.47,42.8,2.54,0.0,41.52
THRO,2023,10,43.35,72.32,-0.67,0.76,6.92,58.24
THRO,2023,11,33.7,56.75,7.7,0.11,0.69,45.47
THRO,2023,12,29.81,55.67,12.92,0.22,2.67,47.86
THRO,2024,1,16.99,56.75,-26.77,0.0,2.51,57.74
THRO,2024,2,29.51,60.08,-0.49,0.09,4.44,60.26
THRO,2024,3,28.66,62.42,3.02,0.01,5.18,63.48
THRO,2024,4,45.91,76.1,22.64,1.12,0.52,54.49
THRO,2024,5,54.22,78.35,31.19,3.11,0.28,55.64
THRO,2024,6,63.16,84.29,38.57,3.88,0.0,39.4
THRO,2024,7,72.92,103.64,52.52,0.76,0.0,31.77
THRO,2024,8,69.03,94.19,45.59,2.46,0.0,37.49
THRO,2024,9,66.21,93.29,39.56,1.23,0.0,30.03
THRO,2024,10,51.79,81.68,26.96,0.1,0.0,43.61
THRO,2024,11,31.06,60.8,2.57,0.29,2.56,64.43
THRO,2024,12,23.63,48.56,-4.99,0.13,4.8,71.43
THRO,2025,1,15.47,41.09,-20.29,0.03,4.22,67.71
THRO,2025,2,8.15,57.65,-29.29,0.14,3.75,58.76
THRO,2025,3,36.6,64.4,12.47,0.18,1.16,70.79
THRO,2025,4,43.93,78.44,20.21,0.74,2.2,57.06
THRO,2025,5,56.24,93.65,33.26,3.99,1.46,45.9
THRO,2025,6,64.03,86.09,44.78,1.97,0.0,51.8
THRO,2025,7,70.4,95.54,49.1,4.31,0.0,47.08
THRO,2025,8,68.9,100.85,46.49,0.78,0.0,38.02
THRO,2025,9,63.89,85.64,35.15,1.24,0.0,38.08
THRO,2025,10,48.89,89.15,24.71,2.42,0.39,46.91
THRO,2025,11,33.58,65.21,-10.93,0.4,3.22,64.25
THRO,2025,12,21.41,46.4,-13.18,0.33,6.94,74.4
VIIS,2006,1,75.37,77.66,71.99,1.68,0.0,41.54
VIIS,2006,2,74.85,76.49,72.17,0.49,0.0,30.84
VIIS,2006,3,75.08,77.12,71.81,0.44,0.0,32.92
VIIS,2006,4,75.92,78.2,72.08,1.31,0.0,44.39
VIIS,2006,5,77.64,80.72,73.34,2.21,0.0,48.91
VIIS,2006,6,79.05,81.17,75.68,3.88,0.0,63.64
VIIS,2006,7,79.15,82.07,74.69,4.81,0.0,58.26
VIIS,2006,8,79.45,81.35,76.4,2.85,0.0,58.68
VIIS,2006,9,80.2,82.79,76.04,3.05,0.0,44.35
VIIS,2006,10,79.45,82.43,74.33,6.57,0.0,67.57
VIIS,2006,11,78.2,80.72,73.88,2.49,0.0,32.36
VIIS,2006,12,77.05,79.46,73.79,1.54,0.0,30.01
VIIS,2007,1,75.63,77.39,72.35,0.61,0.0,25.83
VIIS,2007,2,75.67,77.12,72.89,0.38,0.0,20.42
VIIS,2007,3,75.62,77.48,72.89,1.55,0.0,41.36
VIIS,2007,4,76.3,79.55,72.17,2.02,0.0,39.47
VIIS,2007,5,78.19,80.45,74.06,1.93,0.0,56.59
VIIS,2007,6,79.2,81.53,75.23,3.04,0.0,50.49
VIIS,2007,7,79.64,82.43,75.68,2.84,0.0,46.23
VIIS,2007,8,79.52,82.34,75.95,4.58,0.0,61.22
VIIS,2007,9,79.19,81.35,75.14,3.56,0.0,52.36
VIIS,2007,10,78.6,81.44,74.06,9.39,0.0,71.05
VIIS,2007,11,77.79,80.63,74.33,2.2,0.0,42.46
VIIS,2007,12,76.08,78.74,73.25,1.85,0.0,31.06
VIIS,2008,1,74.54,77.39,70.28,1.11,0.0,25.67
VIIS,2008,2,74.17,76.49,70.73,0.72,0.0,25.9
VIIS,2008,3,73.76,75.86,69.56,0.62,0.0,36.46
VIIS,2008,4,74.9,77.84,71.54,1.55,0.0,36.82
VIIS,2008,5,76.73,78.92,72.53,0.67,0.0,42.33
VIIS,2008,6,78.51,81.08,74.24,1.8,0.0,61.49
VIIS,2008,7,78.83,80.9,74.96,1.18,0.0,39.78
VIIS,2008,8,79.61,81.71,75.32,6.54,0.0,62.03
VIIS,2008,9,79.12,81.8,75.77,11.64,0.0,78.63
VIIS,2008,10,78.64,81.08,75.05,7.91,0.0,41.87
VIIS,2008,11,77.55,80.09,73.88,2.43,0.0,46.78
VIIS,2008,12,75.32,77.93,71.99,0.76,0.0,28.58
VIIS,2009,1,75.06,77.03,72.44,0.99,0.0,29.42
VIIS,2009,2,74.14,76.58,70.64,0.93,0.0,38.98
VIIS,2009,3,73.34,76.04,70.28,0.72,0.0,49.72
VIIS,2009,4,75.05,77.48,72.44,0.37,0.0,28.66
VIIS,2009,5,76.03,79.01,72.98,5.33,0.0,72.23
VIIS,2009,6,78.13,80.9,74.24,1.91,0.0,60.6
VIIS,2009,7,79.46,81.35,75.95,2.49,0.0,47.45
VIIS,2009,8,79.51,81.8,75.95,2.75,0.0,49.61
VIIS,2009,9,79.67,82.34,75.32,6.52,0.0,60.77
VIIS,2009,10,79.51,81.71,75.95,2.44,0.0,39.59
VIIS,2009,11,78.12,80.99,73.61,4.91,0.0,39.06
VIIS,2009,12,77.21,79.28,74.15,1.74,0.0,30.51
VIIS,2010,1,76.26,78.74,73.25,1.44,0.0,30.66
VIIS,2010,2,76.3,78.56,73.16,0.82,0.0,27.57
VIIS,2010,3,77.11,79.55,71.63,1.3,0.0,40.42
VIIS,2010,4,77.01,80.72,72.8,0.84,0.0,52.78
VIIS,2010,5,78.53,81.26,75.41,5.72,0.0,68.87
VIIS,2010,6,79.49,81.8,75.86,4.52,0.0,65.32
VIIS,2010,7,79.75,81.98,76.22,6.72,0.0,56.79
VIIS,2010,8,80.44,83.33,76.94,7.54,0.0,54.68
VIIS,2010,9,79.9,82.61,76.58,3.71,0.0,59.66
VIIS,2010,10,79.35,81.62,75.86,6.8,0.0,56.41
VIIS,2010,11,77.52,80.09,73.7,3.6,0.0,59.5
VIIS,2010,12,75.62,78.38,72.8,1.81,0.0,60.6
VIIS,2011,1,75.43,77.12,72.44,0.54,0.0,32.92
VIIS,2011,2,74.42,76.76,69.92,0.5,0.0,25.91
VIIS,2011,3,73.95,76.67,71.0,0.41,0.0,32.1
VIIS,2011,4,75.47,77.93,71.63,1.66,0.0,35.57
VIIS,2011,5,76.74,80.45,73.43,7.43,0.0,69.51
VIIS,2011,6,79.44,81.71,75.23,4.4,0.0,74.24
VIIS,2011,7,78.79,81.17,74.42,5.64,0.0,68.77
VIIS,2011,8,79.61,81.8,76.31,9.93,0.0,66.46
VIIS,2011,9,79.39,82.16,74.42,5.96,0.0,63.77
VIIS,2011,10,79.28,81.17,75.41,1.3,0.0,38.53
VIIS,2011,11,77.64,80.63,73.79,5.43,0.0,48.04
VIIS,2011,12,76.22,78.47,73.16,1.68,0.0,37.63
VIIS,2012,1,74.63,77.21,69.65,1.17,0.0,32.72
VIIS,2012,2,74.6,76.94,71.09,0.41,0.0,28.54
VIIS,2012,3,74.02,76.67,69.83,2.35,0.0,40.28
VIIS,2012,4,75.88,78.65,72.35,1.61,0.0,53.55
VIIS,2012,5,76.66,79.55,72.53,4.13,0.0,62.15
VIIS,2012,6,79.59,81.35,75.86,0.73,0.0,46.48
VIIS,2012,7,79.38,81.62,75.5,4.07,0.0,44.23
VIIS,2012,8,79.71,81.62,76.04,3.91,0.0,57.78
VIIS,2012,9,79.81,81.71,75.59,1.78,0.0,59.13
VIIS,2012,10,79.44,82.07,75.95,5.29,0.0,66.33
VIIS,2012,11,78.49,81.17,75.32,2.33,0.0,41.55
VIIS,2012,12,76.66,78.92,72.8,2.06,0.0,38.39
VIIS,2013,1,75.47,78.47,71.63,0.78,0.0,32.05
VIIS,2013,2,74.74,76.58,72.26,0.65,0.0,26.23
VIIS,2013,3,74.73,77.48,71.63,1.32,0.0,46.81
VIIS,2013,4,75.64,77.84,71.45,1.17,0.0,29.12
VIIS,2013,5,76.85,78.74,73.07,4.18,0.0,63.2
VIIS,2013,6,77.8,79.73,74.51,2.81,0.0,70.8
VIIS,2013,7,78.42,80.81,74.6,3.46,0.0,47.5
VIIS,2013,8,79.34,81.71,76.13,3.46,0.0,53.07
VIIS,2013,9,79.75,82.16,75.5,4.42,0.0,63.52
VIIS,2013,10,79.38,82.07,75.32,5.24,0.0,69.77
VIIS,2013,11,77.69,80.45,73.25,3.81,0.0,41.33
VIIS,2013,12,76.12,78.92,71.18,4.29,0.0,39.46
VIIS,2014,1,75.52,77.57,72.26,0.76,0.0,27.06
VIIS,2014,2,74.83,76.85,71.36,0.95,0.0,22.92
VIIS,2014,3,75.21,77.39,72.44,0.25,0.0,24.46
VIIS,2014,4,75.82,78.47,71.9,1.1,0.0,31.32
VIIS,2014,5,76.68,78.74,71.18,5.76,0.0,58.54
VIIS,2014,6,78.15,80.27,75.32,1.02,0.0,59.8
VIIS,2014,7,78.55,80.36,75.5,1.39,0.0,47.01
VIIS,2014,8,79.05,81.26,74.96,6.2,0.0,57.43
VIIS,2014,9,79.27,81.71,74.6,4.37,0.0,61.48
VIIS,2014,10,79.51,81.8,75.59,3.95,0.0,38.76
VIIS,2014,11,78.14,81.17,74.15,5.97,0.0,43.55
VIIS,2014,12,76.64,78.74,72.98,1.04,0.0,37.45
VIIS,2015,1,75.8,77.75,72.44,0.7,0.0,26.63
VIIS,2015,2,75.64,78.02,73.34,0.84,0.0,27.92
VIIS,2015,3,75.17,77.21,71.9,0.43,0.0,27.05
VIIS,2015,4,75.79,78.92,71.99,0.48,0.0,36.5
VIIS,2015,5,77.37,79.37,74.6,1.17,0.0,59.18
VIIS,2015,6,78.54,79.91,74.6,0.79,0.0,52.87
VIIS,2015,7,78.76,80.18,76.04,0.81,0.0,53.09
VIIS,2015,8,79.55,81.71,76.04,2.52,0.0,46.16
VIIS,2015,9,80.19,82.43,76.13,2.15,0.0,48.84
VIIS,2015,10,79.88,82.52,75.05,3.41,0.0,56.78
VIIS,2015,11,78.5,81.26,74.42,3.5,0.0,56.64
VIIS,2015,12,77.3,79.91,73.79,1.19,0.0,38.5
VIIS,2016,1,76.0,77.66,73.16,0.49,0.0,28.79
VIIS,2016,2,75.45,77.39,71.81,0.76,0.0,23.69
VIIS,2016,3,75.42,77.66,72.26,0.87,0.0,33.16
VIIS,2016,4,76.56,79.28,72.62,3.15,0.0,47.29
VIIS,2016,5,77.79,80.09,73.7,3.26,0.0,67.11
VIIS,2016,6,78.94,80.54,75.77,1.96,0.0,65.81
VIIS,2016,7,79.23,81.08,76.04,3.01,0.0,46.47
VIIS,2016,8,79.98,82.07,76.58,3.82,0.0,51.6
VIIS,2016,9,80.07,82.16,76.13,2.08,0.0,44.4
VIIS,2016,10,79.61,81.89,75.5,4.54,0.0,73.46
VIIS,2016,11,78.02,80.81,73.88,9.72,0.0,78.33
VIIS,2016,12,77.31,79.82,72.71,1.85,0.0,33.88
VIIS,2017,1,75.43,77.84,71.18,0.87,0.0,28.08
VIIS,2017,2,75.41,77.48,70.55,0.87,0.0,28.59
VIIS,2017,3,75.19,77.3,70.73,2.37,0.0,39.76
VIIS,2017,4,75.97,77.93,72.17,2.8,0.0,49.62
